word,videos,full_path
fork,fork_20241119_172643_74.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_74.mp4
fork,fork_20241119_172643_75.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_75.mp4
fork,fork_20241119_172643_76.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_76.mp4
fork,fork_20241119_172643_77.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_77.mp4
fork,fork_20241119_172643_78.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_78.mp4
fork,fork_20241119_172643_79.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_79.mp4
fork,fork_20241119_172643_80.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_80.mp4
fork,fork_20241119_172643_81.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_81.mp4
fork,fork_20241119_172643_82.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_82.mp4
fork,fork_20241119_172643_83.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_83.mp4
fork,fork_20241119_172643_84.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_84.mp4
fork,fork_20241119_172643_85.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_85.mp4
fork,fork_20241119_172643_86.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_86.mp4
fork,fork_20241119_172643_87.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_87.mp4
fork,fork_20241119_172643_88.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_88.mp4
fork,fork_20241119_172643_89.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_89.mp4
fork,fork_20241119_172643_90.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_90.mp4
fork,fork_20241119_172643_91.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_91.mp4
fork,fork_20241119_172643_92.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_92.mp4
fork,fork_20241119_172643_93.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_93.mp4
fork,fork_20241119_172643_94.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_94.mp4
fork,fork_20241119_172643_95.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_95.mp4
fork,fork_20241119_172643_96.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_96.mp4
fork,fork_20241119_172643_97.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_97.mp4
fork,fork_20241119_172643_98.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_98.mp4
fork,fork_20241119_172643_99.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_99.mp4
fork,fork_20241119_172643_100.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_100.mp4
fork,fork_20241119_172643_101.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_101.mp4
fork,fork_20241119_172643_102.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_102.mp4
fork,fork_20241119_172643_103.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_103.mp4
fork,fork_20241119_172643_104.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_104.mp4
fork,fork_20241119_172643_105.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_105.mp4
fork,fork_20241119_172643_106.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_106.mp4
fork,fork_20241119_172643_107.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_107.mp4
fork,fork_20241119_172643_108.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_108.mp4
fork,fork_20241119_172643_109.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_109.mp4
fork,fork_20241119_172643_110.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_110.mp4
fork,fork_20241119_172643_111.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_111.mp4
fork,fork_20241119_172643_112.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_112.mp4
fork,fork_20241119_172643_113.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_113.mp4
fork,fork_20241119_172643_114.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_114.mp4
fork,fork_20241119_172643_115.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_115.mp4
fork,fork_20241119_172643_116.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_116.mp4
fork,fork_20241119_172643_117.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_117.mp4
fork,fork_20241119_172643_118.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_118.mp4
fork,fork_20241119_172643_119.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_119.mp4
fork,fork_20241119_172643_120.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_120.mp4
fork,fork_20241119_172643_121.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_121.mp4
fork,fork_20241119_172643_122.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_122.mp4
fork,fork_20241119_172643_123.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_123.mp4
fork,fork_20241119_172643_124.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_124.mp4
fork,fork_20241119_172643_125.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_125.mp4
fork,fork_20241119_172643_126.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_126.mp4
fork,fork_20241119_172643_127.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_127.mp4
fork,fork_20241119_172643_128.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_128.mp4
fork,fork_20241119_172643_129.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_129.mp4
fork,fork_20241119_172643_130.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/fork_20241119_172643_130.mp4
hold,hold_20241119_173205.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_173205.mp4
hold,hold_20241119_172645.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645.mp4
hold,hold_20241119_172645_1.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_1.mp4
hold,hold_20241119_172645_2.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_2.mp4
hold,hold_20241119_172645_3.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_3.mp4
hold,hold_20241119_172645_4.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_4.mp4
hold,hold_20241119_172645_5.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_5.mp4
hold,hold_20241119_172645_6.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_6.mp4
hold,hold_20241119_172645_7.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_7.mp4
hold,hold_20241119_172645_8.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_8.mp4
hold,hold_20241119_172645_9.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_9.mp4
hold,hold_20241119_172645_10.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_10.mp4
hold,hold_20241119_172645_11.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_11.mp4
hold,hold_20241119_172645_12.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_12.mp4
hold,hold_20241119_172645_13.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_13.mp4
hold,hold_20241119_172645_14.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_14.mp4
hold,hold_20241119_172645_15.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_15.mp4
hold,hold_20241119_172645_16.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_16.mp4
hold,hold_20241119_172645_17.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_17.mp4
hold,hold_20241119_172645_18.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_18.mp4
hold,hold_20241119_172645_19.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_19.mp4
hold,hold_20241119_172645_20.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_20.mp4
hold,hold_20241119_172645_21.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_21.mp4
hold,hold_20241119_172645_22.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_22.mp4
hold,hold_20241119_172645_23.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_23.mp4
hold,hold_20241119_172645_24.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_24.mp4
hold,hold_20241119_172645_25.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_25.mp4
hold,hold_20241119_172645_26.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_26.mp4
hold,hold_20241119_172645_27.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_27.mp4
hold,hold_20241119_172645_28.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_28.mp4
hold,hold_20241119_172645_29.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_29.mp4
hold,hold_20241119_172645_30.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_30.mp4
hold,hold_20241119_172645_31.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_31.mp4
hold,hold_20241119_172645_32.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_32.mp4
hold,hold_20241119_172645_33.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_33.mp4
hold,hold_20241119_172645_34.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_34.mp4
hold,hold_20241119_172645_35.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_35.mp4
hold,hold_20241119_172645_36.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_36.mp4
hold,hold_20241119_172645_37.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_37.mp4
hold,hold_20241119_172645_38.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_38.mp4
hold,hold_20241119_172645_39.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_39.mp4
hold,hold_20241119_172645_40.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_40.mp4
hold,hold_20241119_172645_41.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_41.mp4
hold,hold_20241119_172645_42.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_42.mp4
hold,hold_20241119_172645_43.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_43.mp4
hold,hold_20241119_172645_44.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_44.mp4
hold,hold_20241119_172645_45.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_45.mp4
hold,hold_20241119_172645_46.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_46.mp4
hold,hold_20241119_172645_47.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_47.mp4
hold,hold_20241119_172645_48.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_48.mp4
hold,hold_20241119_172645_49.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_49.mp4
hold,hold_20241119_172645_50.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_50.mp4
hold,hold_20241119_172645_51.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_51.mp4
hold,hold_20241119_172645_52.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_52.mp4
hold,hold_20241119_172645_53.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_53.mp4
hold,hold_20241119_172645_54.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_54.mp4
hold,hold_20241119_172645_55.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_55.mp4
hold,hold_20241119_172645_56.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_56.mp4
hold,hold_20241119_172645_57.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_57.mp4
hold,hold_20241119_172645_58.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_58.mp4
hold,hold_20241119_172645_59.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_59.mp4
hold,hold_20241119_172645_60.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_60.mp4
hold,hold_20241119_172645_61.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_61.mp4
hold,hold_20241119_172645_62.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_62.mp4
hold,hold_20241119_172645_63.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_63.mp4
hold,hold_20241119_172645_64.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_64.mp4
hold,hold_20241119_172645_65.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_65.mp4
hold,hold_20241119_172645_66.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_66.mp4
hold,hold_20241119_172645_67.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_67.mp4
hold,hold_20241119_172645_68.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_68.mp4
hold,hold_20241119_172645_69.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_69.mp4
hold,hold_20241119_172645_70.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_70.mp4
hold,hold_20241119_172645_71.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_71.mp4
hold,hold_20241119_172645_72.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_72.mp4
hold,hold_20241119_172645_73.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_73.mp4
hold,hold_20241119_172645_74.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_74.mp4
hold,hold_20241119_172645_75.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_75.mp4
hold,hold_20241119_172645_76.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_76.mp4
hold,hold_20241119_172645_77.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_77.mp4
hold,hold_20241119_172645_78.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_78.mp4
hold,hold_20241119_172645_79.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_79.mp4
hold,hold_20241119_172645_80.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_80.mp4
hold,hold_20241119_172645_81.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_81.mp4
hold,hold_20241119_172645_82.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_82.mp4
hold,hold_20241119_172645_83.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_83.mp4
hold,hold_20241119_172645_84.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_84.mp4
hold,hold_20241119_172645_85.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_85.mp4
hold,hold_20241119_172645_86.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_86.mp4
hold,hold_20241119_172645_87.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_87.mp4
hold,hold_20241119_172645_88.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_88.mp4
hold,hold_20241119_172645_89.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_89.mp4
hold,hold_20241119_172645_90.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_90.mp4
hold,hold_20241119_172645_91.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_91.mp4
hold,hold_20241119_172645_92.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_92.mp4
hold,hold_20241119_172645_93.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_93.mp4
hold,hold_20241119_172645_94.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_94.mp4
hold,hold_20241119_172645_95.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_95.mp4
hold,hold_20241119_172645_96.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_96.mp4
hold,hold_20241119_172645_97.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_97.mp4
hold,hold_20241119_172645_98.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_98.mp4
hold,hold_20241119_172645_99.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/hold_20241119_172645_99.mp4
hold,hold_20241119_172645_100.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_100.mp4
hold,hold_20241119_172645_101.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_8/hold_20241119_172645_101.mp4
iron,iron_20241119_173205.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_173205.mp4
iron,iron_20241119_172645.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645.mp4
iron,iron_20241119_172645_1.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_1.mp4
iron,iron_20241119_172645_2.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_2.mp4
iron,iron_20241119_172645_3.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_3.mp4
iron,iron_20241119_172645_4.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_4.mp4
iron,iron_20241119_172645_5.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_5.mp4
iron,iron_20241119_172645_6.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_6.mp4
iron,iron_20241119_172645_7.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_7.mp4
iron,iron_20241119_172645_8.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_8.mp4
iron,iron_20241119_172645_9.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_9.mp4
iron,iron_20241119_172645_10.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_10.mp4
iron,iron_20241119_172645_11.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_11.mp4
iron,iron_20241119_172645_12.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_12.mp4
iron,iron_20241119_172645_13.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_13.mp4
iron,iron_20241119_172645_14.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_14.mp4
iron,iron_20241119_172645_15.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_15.mp4
iron,iron_20241119_172645_16.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_16.mp4
iron,iron_20241119_172645_17.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_17.mp4
iron,iron_20241119_172645_18.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_18.mp4
iron,iron_20241119_172645_19.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_19.mp4
iron,iron_20241119_172645_20.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_20.mp4
iron,iron_20241119_172645_21.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_21.mp4
iron,iron_20241119_172645_22.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_22.mp4
iron,iron_20241119_172645_23.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_23.mp4
iron,iron_20241119_172645_24.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_24.mp4
iron,iron_20241119_172645_25.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_25.mp4
iron,iron_20241119_172645_26.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_26.mp4
iron,iron_20241119_172645_27.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_27.mp4
iron,iron_20241119_172645_28.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_28.mp4
iron,iron_20241119_172645_29.mp4,/content/drive/MyDrive/ASL-Project/Data/dataset/row_data(videos)/part_9/iron_20241119_172645_29.mp4
